id,year,month,day,dep_time,sched_dep_time,arr_time,sched_arr_time,flight,origin,dest,air_time,distance,hour,minute,name,flight_cost
26130,2013,1,31,630,630,818,830,4599,LGA,MSP,145,1020,6,30,Envoy Air,2597
26131,2013,1,31,634,630,842,905,135,LGA,DEN,230,1620,6,30,Southwest Airlines Co.,1836
26132,2013,1,31,636,631,739,741,1002,JFK,BOS,41,187,6,31,JetBlue Airways,7061
26133,2013,1,31,637,635,1011,934,983,LGA,TPA,168,1010,6,35,JetBlue Airways,5911
26134,2013,1,31,638,630,1147,1140,413,JFK,SJU,205,1598,6,30,American Airlines Inc.,4826
26135,2013,1,31,638,639,1004,957,910,EWR,AUS,243,1504,6,39,United Air Lines Inc.,5868
26136,2013,1,31,639,640,909,900,4122,EWR,SDF,123,642,6,40,ExpressJet Airlines Inc.,7778
26137,2013,1,31,639,635,953,1002,421,EWR,SFO,348,2565,6,35,United Air Lines Inc.,2582
26138,2013,1,31,640,645,806,808,102,JFK,BUF,63,301,6,45,JetBlue Airways,6068
26139,2013,1,31,641,636,957,945,1701,EWR,FLL,171,1065,6,36,United Air Lines Inc.,7371
26140,2013,1,31,642,645,906,846,926,EWR,CLT,97,529,6,45,US Airways Inc.,6559
26141,2013,1,31,643,645,807,757,4241,EWR,DCA,51,199,6,45,ExpressJet Airlines Inc.,1290
26142,2013,1,31,644,636,813,808,3839,EWR,BNA,129,748,6,36,ExpressJet Airlines Inc.,2423
26143,2013,1,31,644,645,1003,952,719,EWR,DFW,223,1372,6,45,United Air Lines Inc.,7587
26144,2013,1,31,649,635,1045,1019,849,EWR,PHX,330,2133,6,35,United Air Lines Inc.,4743
26145,2013,1,31,651,655,1011,1030,1415,JFK,SLC,271,1990,6,55,Delta Air Lines Inc.,5344
26146,2013,1,31,651,700,839,850,305,LGA,ORD,126,733,7,0,American Airlines Inc.,3238
26147,2013,1,31,651,634,1028,935,772,EWR,MIA,183,1085,6,34,United Air Lines Inc.,3862
26148,2013,1,31,653,655,1014,927,117,JFK,MSY,208,1182,6,55,JetBlue Airways,5672
26149,2013,1,31,655,700,1042,1034,763,JFK,LAX,339,2475,7,0,Delta Air Lines Inc.,9222
26150,2013,1,31,655,700,1038,1045,1865,JFK,SFO,341,2586,7,0,Delta Air Lines Inc.,3109
26151,2013,1,31,655,700,1033,1019,2003,LGA,MIA,175,1096,7,0,Delta Air Lines Inc.,2376
26152,2013,1,31,656,700,829,839,550,LGA,ORD,119,733,7,0,United Air Lines Inc.,1717
26153,2013,1,31,656,654,922,913,1472,EWR,DEN,243,1605,6,54,United Air Lines Inc.,4315
26154,2013,1,31,657,700,1051,1014,1879,LGA,FLL,195,1076,7,0,Delta Air Lines Inc.,7980
26155,2013,1,31,657,700,1027,1027,671,JFK,LAX,335,2475,7,0,JetBlue Airways,7059
26156,2013,1,31,659,659,946,938,1547,LGA,ATL,128,762,6,59,Delta Air Lines Inc.,1317
26157,2013,1,31,659,700,1059,1015,2279,LGA,MIA,181,1096,7,0,American Airlines Inc.,7969
26158,2013,1,31,659,700,1007,957,203,JFK,LAS,311,2248,7,0,JetBlue Airways,3202
26159,2013,1,31,659,705,1026,1035,399,JFK,LAX,339,2475,7,5,Virgin America,7180
26160,2013,1,31,700,700,1032,952,2285,LGA,MCO,160,950,7,0,Delta Air Lines Inc.,4538
26161,2013,1,31,700,635,1005,939,1627,EWR,PBI,161,1023,6,35,United Air Lines Inc.,8458
26162,2013,1,31,701,625,814,744,4533,EWR,BUF,55,282,6,25,ExpressJet Airlines Inc.,9103
26163,2013,1,31,702,659,1035,959,1815,JFK,MCO,156,944,6,59,American Airlines Inc.,5849
26164,2013,1,31,703,645,933,920,338,LGA,DEN,224,1620,6,45,United Air Lines Inc.,3535
26165,2013,1,31,704,705,1031,1002,389,LGA,MCO,161,950,7,5,JetBlue Airways,1404
26166,2013,1,31,704,705,1004,1034,1655,EWR,SNA,335,2434,7,5,United Air Lines Inc.,6552
26167,2013,1,31,705,705,1028,1015,3483,EWR,HOU,236,1411,7,5,Southwest Airlines Co.,9935
26168,2013,1,31,706,705,1012,1000,235,EWR,MCO,160,937,7,5,United Air Lines Inc.,2824
26169,2013,1,31,706,705,1012,1018,298,EWR,LAX,332,2454,7,5,United Air Lines Inc.,2475
26170,2013,1,31,709,705,947,948,1485,EWR,LAS,311,2227,7,5,United Air Lines Inc.,4394
26171,2013,1,31,710,710,901,850,3737,EWR,ORD,121,719,7,10,Envoy Air,8557
26172,2013,1,31,710,700,825,815,1142,EWR,BOS,39,200,7,0,United Air Lines Inc.,7884
26173,2013,1,31,712,634,859,822,4334,EWR,CMH,81,463,6,34,ExpressJet Airlines Inc.,1162
26174,2013,1,31,713,720,843,845,850,LGA,MKE,107,738,7,20,AirTran Airways Corporation,5437
26175,2013,1,31,713,715,1049,1040,799,JFK,SFO,347,2586,7,15,United Air Lines Inc.,4077
26176,2013,1,31,715,720,928,928,831,LGA,DTW,83,502,7,20,Delta Air Lines Inc.,2091
26177,2013,1,31,715,715,1101,1035,825,JFK,FLL,178,1069,7,15,American Airlines Inc.,1173
26178,2013,1,31,719,725,1001,1035,11,EWR,SEA,320,2402,7,25,Alaska Airlines Inc.,7872
26179,2013,1,31,719,720,1041,1023,1724,EWR,PBI,183,1023,7,20,United Air Lines Inc.,8911
26180,2013,1,31,722,730,1051,1040,715,LGA,DFW,223,1389,7,30,American Airlines Inc.,3368
26181,2013,1,31,722,730,1021,1040,2083,EWR,DFW,208,1372,7,30,American Airlines Inc.,3003
26182,2013,1,31,723,715,1118,1045,443,JFK,MIA,185,1089,7,15,American Airlines Inc.,8912
26183,2013,1,31,724,705,1008,940,4534,LGA,XNA,188,1147,7,5,Envoy Air,8830
26184,2013,1,31,725,730,1000,1004,807,EWR,ATL,123,746,7,30,Delta Air Lines Inc.,1749
26185,2013,1,31,725,729,857,850,1305,JFK,IAD,57,228,7,29,JetBlue Airways,4212
26186,2013,1,31,725,715,1055,1027,1299,EWR,RSW,189,1068,7,15,United Air Lines Inc.,4099
26187,2013,1,31,726,731,1125,1045,1601,LGA,RSW,183,1080,7,31,JetBlue Airways,5993
26188,2013,1,31,730,730,1048,1115,11,JFK,SFO,342,2586,7,30,Virgin America,3707
26189,2013,1,31,732,630,952,847,4419,EWR,IND,115,645,6,30,ExpressJet Airlines Inc.,8448
26190,2013,1,31,732,710,1233,1203,715,JFK,SJU,197,1598,7,10,JetBlue Airways,1121
26191,2013,1,31,732,730,1116,1045,10,LGA,IAH,246,1416,7,30,United Air Lines Inc.,9593
26192,2013,1,31,733,740,1028,1105,1889,JFK,SEA,315,2422,7,40,Delta Air Lines Inc.,8146
26193,2013,1,31,733,735,1107,1047,341,JFK,SRQ,172,1041,7,35,JetBlue Airways,2202
26194,2013,1,31,734,730,1059,1100,33,JFK,LAX,340,2475,7,30,American Airlines Inc.,1176
26195,2013,1,31,738,740,1041,1045,1179,EWR,TPA,166,997,7,40,United Air Lines Inc.,3423
26196,2013,1,31,740,745,923,930,309,LGA,ORD,121,733,7,45,American Airlines Inc.,6244
26197,2013,1,31,741,740,1047,1050,1410,EWR,IAH,224,1400,7,40,United Air Lines Inc.,4365
26198,2013,1,31,742,745,1115,1125,59,JFK,SFO,358,2586,7,45,American Airlines Inc.,7914
26199,2013,1,31,744,740,929,927,4099,EWR,STL,151,872,7,40,ExpressJet Airlines Inc.,8460
26200,2013,1,31,746,745,1241,1234,1481,EWR,SJU,194,1608,7,45,United Air Lines Inc.,2574
26201,2013,1,31,748,753,946,1006,2119,LGA,MSP,144,1020,7,53,Delta Air Lines Inc.,3319
26202,2013,1,31,749,755,1127,1110,2267,LGA,MIA,177,1096,7,55,American Airlines Inc.,3068
26203,2013,1,31,751,757,903,910,44,JFK,SYR,45,209,7,57,JetBlue Airways,1365
26204,2013,1,31,754,800,1056,1054,517,EWR,MCO,159,937,8,0,JetBlue Airways,5775
26205,2013,1,31,754,705,1123,1021,981,JFK,FLL,182,1069,7,5,JetBlue Airways,6496
26206,2013,1,31,755,755,924,930,3935,LGA,MDW,117,725,7,55,Southwest Airlines Co.,2530
26207,2013,1,31,756,759,1042,1039,2047,LGA,ATL,126,762,7,59,Delta Air Lines Inc.,5157
26208,2013,1,31,756,745,920,922,560,EWR,ORD,119,719,7,45,United Air Lines Inc.,3606
26209,2013,1,31,758,759,1014,1011,1733,LGA,CLT,105,544,7,59,US Airways Inc.,9168
26210,2013,1,31,758,800,1107,1125,397,JFK,SFO,343,2586,8,0,United Air Lines Inc.,8877
26211,2013,1,31,759,800,1131,1124,2143,JFK,MIA,180,1089,8,0,Delta Air Lines Inc.,2076
26212,2013,1,31,759,803,1021,1025,4393,EWR,OMA,172,1134,8,3,ExpressJet Airlines Inc.,6297
26213,2013,1,31,759,759,919,909,4457,EWR,MHT,53,209,7,59,ExpressJet Airlines Inc.,9878
26214,2013,1,31,759,805,955,1029,3538,JFK,MSP,149,1029,8,5,Endeavor Air Inc.,4278
26215,2013,1,31,802,810,1131,1116,1959,JFK,MCO,165,944,8,10,Delta Air Lines Inc.,7779
26216,2013,1,31,804,759,1000,1010,4214,EWR,MSP,148,1008,7,59,ExpressJet Airlines Inc.,6007
26217,2013,1,31,804,630,1023,845,4471,EWR,CLT,102,529,6,30,ExpressJet Airlines Inc.,7750
26218,2013,1,31,804,810,1052,1044,346,LGA,ATL,130,762,8,10,AirTran Airways Corporation,3711
26219,2013,1,31,804,810,1253,1315,655,JFK,STT,204,1623,8,10,American Airlines Inc.,2429
26220,2013,1,31,804,810,914,925,1838,JFK,BOS,41,187,8,10,American Airlines Inc.,4220
26221,2013,1,31,804,759,1026,1025,429,LGA,DEN,221,1620,7,59,United Air Lines Inc.,5518
26222,2013,1,31,805,800,1141,1140,1558,EWR,PHX,314,2133,8,0,Southwest Airlines Co.,6307
26223,2013,1,31,809,815,1041,1118,1429,JFK,LAS,311,2248,8,15,Delta Air Lines Inc.,5772
26224,2013,1,31,810,810,1054,1042,269,JFK,ATL,127,760,8,10,Delta Air Lines Inc.,8171
26225,2013,1,31,811,815,1022,1015,675,EWR,CLT,105,529,8,15,US Airways Inc.,4596
26226,2013,1,31,812,815,955,958,3521,JFK,ORD,125,740,8,15,Endeavor Air Inc.,7229
26227,2013,1,31,812,812,945,950,1051,JFK,PIT,72,340,8,12,JetBlue Airways,7739
26228,2013,1,31,813,817,1056,1058,914,LGA,DEN,229,1620,8,17,Delta Air Lines Inc.,4243
26229,2013,1,31,814,815,1133,1131,1167,JFK,TPA,168,1005,8,15,Delta Air Lines Inc.,1805
26230,2013,1,31,814,815,1010,1010,4490,LGA,CMH,84,479,8,15,Envoy Air,8031
26231,2013,1,31,816,759,913,916,4392,EWR,SYR,39,195,7,59,ExpressJet Airlines Inc.,4945
26232,2013,1,31,817,615,1022,820,1791,JFK,CLT,103,541,6,15,US Airways Inc.,5160
26233,2013,1,31,819,720,1012,920,4246,EWR,DTW,87,488,7,20,ExpressJet Airlines Inc.,3160
26234,2013,1,31,819,705,1113,933,4583,EWR,MSY,208,1167,7,5,ExpressJet Airlines Inc.,6126
26235,2013,1,31,819,820,1007,958,3317,JFK,BUF,62,301,8,20,Endeavor Air Inc.,4745
26236,2013,1,31,819,805,1150,1113,17,JFK,FLL,180,1069,8,5,JetBlue Airways,1242
26237,2013,1,31,820,630,955,800,4560,EWR,PIT,61,319,6,30,ExpressJet Airlines Inc.,1139
26238,2013,1,31,821,834,1041,1039,4230,EWR,GRR,109,605,8,34,ExpressJet Airlines Inc.,9606
26239,2013,1,31,823,827,1047,1031,4652,EWR,MYR,97,550,8,27,ExpressJet Airlines Inc.,3665
26240,2013,1,31,824,820,936,939,4051,JFK,BWI,42,184,8,20,Endeavor Air Inc.,8581
26241,2013,1,31,824,820,956,955,4655,LGA,BNA,122,764,8,20,Envoy Air,3686
26242,2013,1,31,824,830,1136,1154,112,JFK,LAX,339,2475,8,30,United Air Lines Inc.,1263
26243,2013,1,31,825,759,1140,1115,1539,EWR,DFW,225,1372,7,59,United Air Lines Inc.,9650
26244,2013,1,31,826,803,930,918,4233,EWR,BTV,40,266,8,3,ExpressJet Airlines Inc.,4172
26245,2013,1,31,826,830,1033,1025,1855,LGA,STL,157,888,8,30,American Airlines Inc.,1986
26246,2013,1,31,826,747,1151,1126,643,JFK,SFO,355,2586,7,47,JetBlue Airways,7196
26247,2013,1,31,826,830,945,950,369,EWR,MDW,115,711,8,30,Southwest Airlines Co.,7447
26248,2013,1,31,827,830,1314,1335,301,JFK,SJU,191,1598,8,30,Delta Air Lines Inc.,1516
26249,2013,1,31,828,830,1055,1106,835,LGA,DEN,229,1620,8,30,Frontier Airlines Inc.,6060
26250,2013,1,31,828,830,1025,1015,313,LGA,ORD,122,733,8,30,American Airlines Inc.,7933
26251,2013,1,31,829,828,1117,1105,611,JFK,JAX,145,828,8,28,JetBlue Airways,4498
26252,2013,1,31,831,830,1042,1023,4220,JFK,RDU,92,427,8,30,Endeavor Air Inc.,4389
26253,2013,1,31,834,819,1306,1307,717,JFK,SJU,190,1598,8,19,JetBlue Airways,9113
26254,2013,1,31,836,840,943,959,1289,EWR,BOS,43,200,8,40,United Air Lines Inc.,4438
26255,2013,1,31,836,830,1206,1146,1601,EWR,FLL,176,1065,8,30,United Air Lines Inc.,9437
26256,2013,1,31,837,840,958,1003,3422,JFK,BOS,44,187,8,40,Endeavor Air Inc.,9612
26257,2013,1,31,837,840,1211,1204,553,EWR,RSW,185,1068,8,40,JetBlue Airways,1396
26258,2013,1,31,838,834,1155,1137,1117,EWR,MCO,160,937,8,34,United Air Lines Inc.,9648
26259,2013,1,31,838,830,1141,1133,1626,EWR,SAN,336,2425,8,30,United Air Lines Inc.,4674
26260,2013,1,31,839,845,1053,1057,1429,LGA,CLT,100,544,8,45,US Airways Inc.,8080
26261,2013,1,31,839,835,1210,1215,1480,EWR,SFO,350,2565,8,35,United Air Lines Inc.,9770
26262,2013,1,31,840,835,1151,1150,717,LGA,DFW,214,1389,8,35,American Airlines Inc.,3170
26263,2013,1,31,841,845,1350,1350,1357,JFK,SJU,205,1598,8,45,American Airlines Inc.,4072
26264,2013,1,31,843,840,1051,1030,4548,EWR,RDU,86,416,8,40,ExpressJet Airlines Inc.,3131
26265,2013,1,31,844,845,1002,1015,3405,JFK,DCA,45,213,8,45,Endeavor Air Inc.,8207
26266,2013,1,31,846,807,1102,1010,219,JFK,CLT,101,541,8,7,JetBlue Airways,3264
26267,2013,1,31,850,855,1234,1217,1061,JFK,AUS,252,1521,8,55,JetBlue Airways,6934
26268,2013,1,31,851,859,1150,1145,1747,LGA,ATL,128,762,8,59,Delta Air Lines Inc.,2282
26269,2013,1,31,852,855,1108,1101,4383,EWR,DTW,90,488,8,55,ExpressJet Airlines Inc.,5412
26270,2013,1,31,852,855,1111,1104,3353,JFK,DTW,96,509,8,55,Endeavor Air Inc.,5179
26271,2013,1,31,853,900,1227,1220,647,JFK,MIA,170,1089,9,0,American Airlines Inc.,2581
26272,2013,1,31,854,900,1224,1159,59,JFK,TPA,170,1005,9,0,JetBlue Airways,5387
26273,2013,1,31,854,857,1208,1209,714,EWR,MIA,162,1085,8,57,United Air Lines Inc.,1160
26274,2013,1,31,855,900,1014,1048,225,EWR,ORD,114,719,9,0,United Air Lines Inc.,8980
26275,2013,1,31,856,900,1235,1205,1885,LGA,MCO,162,950,9,0,Delta Air Lines Inc.,7482
26276,2013,1,31,856,900,1226,1220,1,JFK,LAX,331,2475,9,0,American Airlines Inc.,7360
26277,2013,1,31,857,825,1220,1137,181,JFK,SAN,337,2446,8,25,JetBlue Airways,4710
26278,2013,1,31,857,630,1111,843,1226,LGA,CLT,104,544,6,30,US Airways Inc.,7968
26279,2013,1,31,857,900,1222,1216,77,LGA,IAH,227,1416,9,0,United Air Lines Inc.,3398
26280,2013,1,31,858,900,1118,1116,181,LGA,DTW,93,502,9,0,Delta Air Lines Inc.,9753
26281,2013,1,31,858,900,1138,1135,485,EWR,ATL,125,746,9,0,Delta Air Lines Inc.,4020
26282,2013,1,31,858,900,1435,1530,51,JFK,HNL,617,4983,9,0,Hawaiian Airlines Inc.,8537
26283,2013,1,31,858,905,1230,1235,407,JFK,LAX,347,2475,9,5,Virgin America,8600
26284,2013,1,31,858,900,1036,1039,544,LGA,ORD,115,733,9,0,United Air Lines Inc.,3904
26285,2013,1,31,858,904,1040,1053,1602,EWR,CLE,72,404,9,4,United Air Lines Inc.,5665
26286,2013,1,31,900,903,1127,1146,565,EWR,LAS,297,2227,9,3,United Air Lines Inc.,4923
26287,2013,1,31,900,900,1117,1133,1643,EWR,DEN,225,1605,9,0,United Air Lines Inc.,2480
26288,2013,1,31,901,908,1127,1120,4638,EWR,CVG,107,569,9,8,ExpressJet Airlines Inc.,5293
26289,2013,1,31,901,857,1229,1204,1194,EWR,IAH,230,1400,8,57,United Air Lines Inc.,7977
26290,2013,1,31,902,905,1132,1115,4478,LGA,DTW,100,502,9,5,Envoy Air,4380
26291,2013,1,31,904,859,1219,1159,430,EWR,TPA,168,997,8,59,United Air Lines Inc.,8166
26292,2013,1,31,905,850,1106,1035,4558,LGA,CLE,77,419,8,50,Envoy Air,3161
26293,2013,1,31,906,850,1134,1113,4376,EWR,XNA,177,1131,8,50,ExpressJet Airlines Inc.,4325
26294,2013,1,31,907,827,1305,1140,2395,LGA,PBI,175,1035,8,27,Delta Air Lines Inc.,7048
26295,2013,1,31,908,750,1112,940,3611,JFK,PIT,72,340,7,50,Endeavor Air Inc.,3248
26296,2013,1,31,908,906,1235,1216,634,EWR,PBI,168,1023,9,6,United Air Lines Inc.,3544
26297,2013,1,31,910,915,1120,1101,1103,JFK,RDU,90,427,9,15,JetBlue Airways,4668
26298,2013,1,31,911,908,1411,1409,1519,EWR,STT,207,1634,9,8,United Air Lines Inc.,5993
26299,2013,1,31,913,843,1210,1115,4388,EWR,JAX,142,820,8,43,ExpressJet Airlines Inc.,4682
26300,2013,1,31,913,700,1046,836,1162,EWR,ORD,116,719,7,0,United Air Lines Inc.,9043
26301,2013,1,31,914,920,1241,1240,1589,EWR,DFW,220,1372,9,20,American Airlines Inc.,6150
26302,2013,1,31,915,905,1255,1226,2379,LGA,FLL,167,1076,9,5,Delta Air Lines Inc.,6466
26303,2013,1,31,916,920,1242,1245,721,LGA,DFW,224,1389,9,20,American Airlines Inc.,6064
26304,2013,1,31,918,924,1111,1118,4234,EWR,STL,139,872,9,24,ExpressJet Airlines Inc.,3049
26305,2013,1,31,922,905,1040,1023,56,JFK,BTV,44,266,9,5,JetBlue Airways,5923
26306,2013,1,31,922,928,1053,1051,4,JFK,BUF,55,301,9,28,JetBlue Airways,5028
26307,2013,1,31,923,925,1147,1150,3494,EWR,DEN,229,1605,9,25,Southwest Airlines Co.,7321
26308,2013,1,31,924,822,1147,1019,4691,EWR,DAY,101,533,8,22,ExpressJet Airlines Inc.,3054
26309,2013,1,31,927,930,1308,1246,375,LGA,FLL,174,1076,9,30,JetBlue Airways,6608
26310,2013,1,31,928,929,1231,1206,4140,EWR,ATL,133,746,9,29,ExpressJet Airlines Inc.,1668
26311,2013,1,31,928,921,1112,1029,1004,JFK,BOS,68,187,9,21,JetBlue Airways,4055
26312,2013,1,31,928,810,1133,955,4406,JFK,RDU,90,427,8,10,Envoy Air,7228
26313,2013,1,31,929,935,1306,1238,361,LGA,PBI,167,1035,9,35,JetBlue Airways,3733
26314,2013,1,31,930,929,1451,1427,215,EWR,SJU,203,1608,9,29,JetBlue Airways,7744
26315,2013,1,31,930,935,1227,1235,251,JFK,LAS,316,2248,9,35,Virgin America,9524
26316,2013,1,31,939,940,1302,1250,1871,LGA,MIA,164,1096,9,40,American Airlines Inc.,3801
26317,2013,1,31,941,810,1214,1007,4537,EWR,MEM,165,946,8,10,ExpressJet Airlines Inc.,6883
26318,2013,1,31,943,930,1105,1103,3661,JFK,ROC,54,264,9,30,Endeavor Air Inc.,3952
26319,2013,1,31,943,945,1140,1130,319,LGA,ORD,128,733,9,45,American Airlines Inc.,8210
26320,2013,1,31,945,929,1050,1044,4636,EWR,DCA,41,199,9,29,ExpressJet Airlines Inc.,3093
26321,2013,1,31,945,950,1051,1104,600,JFK,PWM,47,273,9,50,JetBlue Airways,3206
26322,2013,1,31,945,920,1242,1233,1275,EWR,LAX,330,2454,9,20,United Air Lines Inc.,1152
26323,2013,1,31,946,935,1256,1231,41,JFK,MCO,159,944,9,35,JetBlue Airways,2898
26324,2013,1,31,948,950,1118,1130,1964,LGA,MKE,113,738,9,50,Southwest Airlines Co.,5941
26325,2013,1,31,950,950,1217,1210,3961,LGA,GRR,101,618,9,50,Endeavor Air Inc.,8178
26326,2013,1,31,951,1000,1330,1305,503,EWR,FLL,174,1065,10,0,JetBlue Airways,8627
26327,2013,1,31,952,915,1315,1225,25,JFK,FLL,177,1069,9,15,JetBlue Airways,5131
26328,2013,1,31,952,955,1252,1220,4654,LGA,ATL,132,762,9,55,Envoy Air,1370
26329,2013,1,31,955,1000,1303,1239,1847,LGA,ATL,130,762,10,0,Delta Air Lines Inc.,1277
26330,2013,1,31,955,1006,1107,1121,5711,JFK,IAD,49,228,10,6,ExpressJet Airlines Inc.,6962
26331,2013,1,31,955,959,1234,1248,197,JFK,LAS,318,2248,9,59,JetBlue Airways,6570
26332,2013,1,31,955,945,1133,1135,469,LGA,BNA,125,764,9,45,Southwest Airlines Co.,6009
26333,2013,1,31,956,1000,1319,1341,1765,JFK,SFO,356,2586,10,0,Delta Air Lines Inc.,3140
26334,2013,1,31,956,958,1138,1137,258,LGA,ORD,120,733,9,58,United Air Lines Inc.,4906
26335,2013,1,31,957,955,1241,1246,1597,EWR,EGE,246,1726,9,55,United Air Lines Inc.,6918
26336,2013,1,31,958,858,1247,1118,4364,EWR,MCI,182,1092,8,58,ExpressJet Airlines Inc.,4752
26337,2013,1,31,958,1000,1251,1321,499,EWR,SEA,324,2402,10,0,United Air Lines Inc.,2781
26338,2013,1,31,959,1005,1243,1303,1529,JFK,LAS,308,2248,10,5,Delta Air Lines Inc.,6520
26339,2013,1,31,1003,959,1341,1333,450,JFK,PHX,314,2153,9,59,US Airways Inc.,4121
26340,2013,1,31,1003,1000,1316,1254,1623,EWR,MCO,157,937,10,0,United Air Lines Inc.,1805
26341,2013,1,31,1008,840,1202,1030,4521,LGA,RDU,79,431,8,40,Envoy Air,2334
26342,2013,1,31,1011,900,1320,1227,120,JFK,LAX,338,2475,9,0,Delta Air Lines Inc.,4724
26343,2013,1,31,1012,1006,1236,1219,4250,EWR,IND,111,645,10,6,ExpressJet Airlines Inc.,4318
26344,2013,1,31,1012,1015,1216,1216,1427,JFK,CLT,99,541,10,15,US Airways Inc.,3151
26345,2013,1,31,1016,1015,1401,1340,75,EWR,PHX,308,2133,10,15,US Airways Inc.,3355
26346,2013,1,31,1017,1020,1324,1330,731,LGA,DFW,210,1389,10,20,American Airlines Inc.,1402
26347,2013,1,31,1017,1015,1355,1334,63,LGA,IAH,239,1416,10,15,United Air Lines Inc.,5857
26348,2013,1,31,1021,829,1218,1012,3815,EWR,GSO,74,445,8,29,ExpressJet Airlines Inc.,9932
26349,2013,1,31,1026,1030,1314,1340,19,JFK,LAX,330,2475,10,30,American Airlines Inc.,3373
26350,2013,1,31,1028,1030,1343,1415,23,JFK,SFO,358,2586,10,30,Virgin America,6681
26351,2013,1,31,1029,1030,1305,1252,2343,EWR,ATL,120,746,10,30,Delta Air Lines Inc.,6805
26352,2013,1,31,1030,1032,1253,1240,4269,EWR,CHS,115,628,10,32,ExpressJet Airlines Inc.,8264
26353,2013,1,31,1030,1030,1343,1355,179,JFK,SFO,350,2586,10,30,American Airlines Inc.,5014
26354,2013,1,31,1033,959,1156,1129,4670,LGA,BNA,116,764,9,59,Envoy Air,4179
26355,2013,1,31,1039,1031,1351,1403,641,JFK,SFO,353,2586,10,31,JetBlue Airways,5345
26356,2013,1,31,1040,1000,1419,1310,454,EWR,FLL,185,1065,10,0,United Air Lines Inc.,3983
26357,2013,1,31,1042,1000,1148,1121,2169,LGA,DCA,43,214,10,0,US Airways Inc.,5405
26358,2013,1,31,1044,1045,1253,1252,1573,LGA,MEM,160,963,10,45,Delta Air Lines Inc.,5765
26359,2013,1,31,1044,1050,1234,1250,4589,LGA,DTW,82,502,10,50,Envoy Air,4751
26360,2013,1,31,1044,835,1324,1105,4610,LGA,ATL,126,762,8,35,Envoy Air,1924
26361,2013,1,31,1044,1043,1359,1340,406,EWR,IAH,224,1400,10,43,United Air Lines Inc.,8571
26362,2013,1,31,1045,1015,1305,1208,1103,EWR,CLT,96,529,10,15,US Airways Inc.,4459
26363,2013,1,31,1046,1010,1224,1140,3795,EWR,ORD,117,719,10,10,Envoy Air,8813
26364,2013,1,31,1049,1039,1345,1330,31,JFK,MCO,159,944,10,39,JetBlue Airways,2943
26365,2013,1,31,1049,1056,1148,1207,570,EWR,BOS,33,200,10,56,United Air Lines Inc.,3283
26366,2013,1,31,1049,1050,1334,1340,1284,EWR,LAS,315,2227,10,50,United Air Lines Inc.,9030
26367,2013,1,31,1051,1016,1331,1230,2319,LGA,MSP,151,1020,10,16,Delta Air Lines Inc.,1809
26368,2013,1,31,1051,1052,1419,1414,471,EWR,RSW,181,1068,10,52,United Air Lines Inc.,1879
26369,2013,1,31,1053,957,1233,1125,4187,EWR,BNA,127,748,9,57,ExpressJet Airlines Inc.,1209
26370,2013,1,31,1055,1059,1332,1325,1925,JFK,MSY,198,1182,10,59,JetBlue Airways,2946
26371,2013,1,31,1056,1100,1338,1338,1647,LGA,ATL,130,762,11,0,Delta Air Lines Inc.,7384
26372,2013,1,31,1057,1021,1411,1342,1903,LGA,SRQ,171,1047,10,21,Delta Air Lines Inc.,5411
26373,2013,1,31,1058,1100,1401,1425,642,JFK,SFO,346,2586,11,0,United Air Lines Inc.,7814
26374,2013,1,31,1059,1100,1356,1420,1275,JFK,SLC,273,1990,11,0,Delta Air Lines Inc.,3982
26375,2013,1,31,1059,1100,1202,1209,2124,LGA,BOS,36,184,11,0,US Airways Inc.,2183
26376,2013,1,31,1059,1100,1419,1432,1120,EWR,SFO,351,2565,11,0,United Air Lines Inc.,5385
26377,2013,1,31,1100,1100,1214,1215,3792,JFK,DCA,52,213,11,0,Envoy Air,3173
26378,2013,1,31,1101,1050,1413,1405,373,LGA,FLL,170,1076,10,50,JetBlue Airways,3024
26379,2013,1,31,1106,1100,1210,1214,2171,LGA,DCA,45,214,11,0,US Airways Inc.,6079
26380,2013,1,31,1107,1042,1229,1206,4694,EWR,MKE,112,725,10,42,ExpressJet Airlines Inc.,4703
26381,2013,1,31,1108,1110,1213,1221,24,JFK,BTV,43,266,11,10,JetBlue Airways,1523
26382,2013,1,31,1109,1000,1310,1209,1277,LGA,CLT,95,544,10,0,US Airways Inc.,3786
26383,2013,1,31,1110,1114,1311,1315,1031,LGA,DTW,87,502,11,14,Delta Air Lines Inc.,6567
26384,2013,1,31,1112,1115,1419,1425,2099,LGA,MIA,161,1096,11,15,American Airlines Inc.,3529
26385,2013,1,31,1114,1015,1230,1131,4663,EWR,IAD,48,212,10,15,ExpressJet Airlines Inc.,8337
26386,2013,1,31,1119,1129,1421,1419,523,EWR,MCO,158,937,11,29,JetBlue Airways,2156
26387,2013,1,31,1124,1125,1600,1620,315,JFK,SJU,194,1598,11,25,Delta Air Lines Inc.,6495
26388,2013,1,31,1124,1130,1443,1430,695,JFK,MCO,165,944,11,30,Delta Air Lines Inc.,2168
26389,2013,1,31,1124,1125,1245,1305,327,LGA,ORD,117,733,11,25,American Airlines Inc.,2396
26390,2013,1,31,1124,1125,1430,1439,673,JFK,LAX,342,2475,11,25,JetBlue Airways,3969
26391,2013,1,31,1127,1130,1315,1315,145,EWR,STL,144,872,11,30,Southwest Airlines Co.,9961
